intercept,layer,node,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63,node_64,node_65,node_66,node_67,node_68,node_69,node_70,node_71,node_72,node_73,node_74,node_75,node_76,node_77,node_78,node_79,node_80,node_81,node_82,node_83,node_84,node_85,node_86,node_87,node_88,node_89,node_90,node_91,node_92,node_93,node_94,node_95,node_96,node_97,node_98,node_99
0.10403632918303199,0,87,-0.23028583919697934,-0.07583736472140894,-0.07441305158123594,-0.21450026297672775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.31019142091756247,0,88,0.4654306446074524,0.547514586574693,0.47823950274737487,-0.05181265124180998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01397637686946879,0,89,-0.4848728943181483,-0.7519348637198853,1.4309336277158866,0.038150338814597784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.10817125811256587,0,90,-3.995762824241117e-47,-3.0084534918636764e-54,1.0648188324721794e-51,-7.408341693984202e-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7686022276281042,0,91,-0.36501253878914386,-0.27605626906130354,-1.4878842398159033,0.22222633543858006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8511485317612582,0,92,-0.7064419358026717,-0.46287501142685555,-0.40567808923941573,0.1166445302951116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.7737079979717119,0,93,0.8094397315822816,0.8406584858657739,0.7475169623059688,0.04534241388060618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.6028227436493775,0,94,0.5448901757821221,0.7678343753860041,0.9532469392867665,-0.17833322772008062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.10969446224918716,0,95,-4.256901371073217e-34,-9.144358588275883e-61,7.748985397035219e-39,1.2253762862886983e-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.021403938269347667,0,96,2.3850871146877065e-55,-2.7964117548163977e-38,-3.5607155911577643e-25,-3.9387039318260943e-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5731571222012055,0,97,-1.699697903228378,-0.348002007871409,1.4129528350317557,0.20267279190538842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.13714120164040017,0,98,0.06349675536795109,-3.273598472034008e-06,0.17547274336715743,-0.1749849943962896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.635626985486411,0,99,-0.6661713131998426,-0.2547243567594619,-0.20181351514231272,0.11978592769751788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2390155161874857,1,0,-1.1255711438195823,-0.7954543171400547,9.801291709543566e-60,1.330078979753542,-0.05848046234159844,0.15095286049777445,3.7429312881695943e-28,-1.0812898642341508e-21,-0.9706505070035959,-1.2395058763823885,-1.218160704254537,-1.1400789594383645,-2.3910947986048443e-41,6.309021594603085e-47,1.5539673757874484e-52,-9.545355326470067e-46,-2.0990808492277396e-35,-4.635240659049605e-49,0.011631039222203177,0.6113643340612825,-0.8288983703877363,-0.9565216579053905,-1.2907755021374432,1.8512702320556408e-45,1.8023148190154854,-1.1602480076083832,0.8226401665944566,2.111524932100384e-23,-1.2232043839066855,1.1290794141791878e-54,-1.9110512369415424e-20,-0.9509725198901943,1.610713982707227e-52,-1.1951642573105414,-0.11699257929395981,-1.2103829481070465,1.875829238220125,-1.1217831673133216e-45,0.4442559295542414,7.950338076455273e-22,-1.4621061682523022,1.2145743547328056,1.1043874112723462,8.133286838468453e-56,0.8645869408792715,-1.2398997097039575,1.0035686786844766,1.091335495224376,1.0106580366321416,-0.5424306440275057,-1.6650842712962496e-38,-1.0531050905160138,-1.0117177129372223,1.7346656433362923e-60,0.88037660226057,-2.043550724311035,-1.0513156929723846,9.257617140247679e-56,1.0445856609154691,1.014608993343149,1.2232542604431306e-52,-1.0191310245466115e-27,0.2069390270249271,1.0040283598396966,-1.2579131292131707,0.15397806519161114,-0.0015496239585488405,2.5119993376123871e-23,0.7598116077261867,8.270449894475775e-21,0.46379350237027384,-0.137619490954705,-0.9508185858116062,1.0517000964914687,1.0163885046948815,-0.02797398288903704,-0.7487944664490532,0.8353387496460564,0.9798730719840129,1.2743670855577993,4.877570205782587e-31,1.3784518391342493,-0.00703205625129263,-2.58848831902834e-23,0.06446028966961923,-0.9511187045457151,-1.3243078466040181,-0.12809336515005312,-0.7649205229069833,1.742265970410457,-2.006687232670559e-41,1.6061779446803945,0.9553711283277919,-0.9243826806267851,-1.8090201196531233,2.0274426560236124e-19,-5.855391259606669e-51,2.316892393614669,-0.014823364626942358,1.1720668019637162
