Tree_id,ID,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,threshold,prediction,node_ID
24,8,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.3787978751754761,0.4166666666666667,12.0
25,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6407034993171692,0.5,0.0
25,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0
25,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.11055276542901993,0.5,2.0
25,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6407034993171692,0.05555555555555555,0.0
25,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.05555555555555555,1.0
25,2,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.11056276542901992,0.05555555555555555,2.0
25,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6407034993171692,0.14450867052023122,0.0
25,3,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.50001,0.14450867052023122,1.0
25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22500000149011612,0.14450867052023122,5.0
25,4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6407034993171692,0.5,0.0
25,4,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.50001,0.5,1.0
25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.22501000149011613,0.5,5.0
25,5,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.6407134993171691,0.12121212121212122,0.0
25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0416666679084301,0.12121212121212122,8.0
25,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.39581555128097534,0.12121212121212122,9.0
25,6,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.6407134993171691,1.0,0.0
25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0416666679084301,1.0,8.0
25,6,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.39582555128097535,1.0,9.0
25,7,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.6407134993171691,0.7571428571428571,0.0
25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0416766679084301,0.7571428571428571,8.0
25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6916666626930237,0.7571428571428571,12.0
25,8,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.6407134993171691,0.3125,0.0
25,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0416766679084301,0.3125,8.0
25,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.6916766626930236,0.3125,12.0
26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1250000037252903,0.14381270903010032,0.0
26,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36443211138248444,0.14381270903010032,1.0
26,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.40909090638160706,0.14381270903010032,2.0
26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1250000037252903,0.4482758620689655,0.0
26,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36443211138248444,0.4482758620689655,1.0
26,2,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.40910090638160707,0.4482758620689655,2.0
26,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1250000037252903,0.0,0.0
26,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.36444211138248445,0.0,1.0
26,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4590163975954056,0.0,5.0
26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1250000037252903,0.6875,0.0
26,4,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.36444211138248445,0.6875,1.0
26,4,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.4590263975954056,0.6875,5.0
26,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-0.1250100037252903,0.47766323024054985,0.0
26,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6916666626930237,0.47766323024054985,8.0
26,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13356973975896835,0.47766323024054985,9.0
26,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-0.1250100037252903,0.7476635514018691,0.0
26,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6916666626930237,0.7476635514018691,8.0
26,6,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.13357973975896836,0.7476635514018691,9.0
26,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-0.1250100037252903,0.375,0.0
26,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-0.6916766626930236,0.375,8.0
26,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2647058889269829,0.375,12.0
26,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-0.1250100037252903,0.0,0.0
26,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-0.6916766626930236,0.0,8.0
26,8,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2647158889269829,0.0,12.0
27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38235294818878174,0.16905444126074498,0.0
27,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43939393758773804,0.16905444126074498,1.0
27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1250000037252903,0.16905444126074498,2.0
27,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38235294818878174,0.44907407407407407,0.0
27,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43939393758773804,0.44907407407407407,1.0
27,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1250100037252903,0.44907407407407407,2.0
27,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38235294818878174,0.4444444444444444,0.0
27,3,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.43940393758773805,0.4444444444444444,1.0
27,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.595380038022995,0.4444444444444444,5.0
27,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38235294818878174,0.8461538461538461,0.0
27,4,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.43940393758773805,0.8461538461538461,1.0
27,4,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.595390038022995,0.8461538461538461,5.0
27,5,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38236294818878175,0.2391304347826087,0.0
27,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6783919632434845,0.2391304347826087,8.0
27,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2373737394809723,0.2391304347826087,9.0
27,6,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38236294818878175,0.5952380952380952,0.0
27,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6783919632434845,0.5952380952380952,8.0
27,6,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.2373837394809723,0.5952380952380952,9.0
27,7,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38236294818878175,0.891566265060241,0.0
27,7,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6784019632434845,0.891566265060241,8.0
27,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5631938576698303,0.891566265060241,12.0
27,8,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38236294818878175,0.0,0.0
27,8,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6784019632434845,0.0,8.0
27,8,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5632038576698303,0.0,12.0
28,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7010050415992737,0.06866952789699571,0.0
28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10833333432674408,0.06866952789699571,1.0
28,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.618852436542511,0.06866952789699571,2.0
28,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7010050415992737,0.2545454545454545,0.0
28,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10833333432674408,0.2545454545454545,1.0
28,2,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.6188624365425109,0.2545454545454545,2.0
28,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7010050415992737,0.06944444444444445,0.0
28,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.10834333432674408,0.06944444444444445,1.0
28,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40760059654712677,0.06944444444444445,5.0
28,4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7010050415992737,0.46733668341708545,0.0
28,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.10834333432674408,0.46733668341708545,1.0
28,4,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.4076105965471268,0.46733668341708545,5.0
28,5,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.7010150415992736,0.391304347826087,0.0
28,5,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.811557799577713,0.391304347826087,8.0
28,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10888129845261574,0.391304347826087,9.0
28,6,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.7010150415992736,0.78125,0.0
28,6,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.811557799577713,0.78125,8.0
28,6,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.10889129845261573,0.78125,9.0
28,7,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.7010150415992736,0.8795180722891566,0.0
28,7,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.811567799577713,0.8795180722891566,8.0
28,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7295081913471222,0.8795180722891566,12.0
28,8,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.7010150415992736,0.625,0.0
28,8,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.811567799577713,0.625,8.0
28,8,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.7295181913471221,0.625,12.0
29,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.3080808073282242,0.18831168831168832,0.0
29,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5289598107337952,0.18831168831168832,1.0
29,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20588235557079315,0.18831168831168832,2.0
29,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.3080808073282242,0.3939393939393939,0.0
29,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5289598107337952,0.3939393939393939,1.0
29,2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20589235557079316,0.3939393939393939,2.0
29,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.3080808073282242,1.0,0.0
29,3,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5289698107337951,1.0,1.0
29,4,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-0.3080908073282242,0.28205128205128205,0.0
29,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1250000037252903,0.28205128205128205,6.0
29,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36122971773147583,0.28205128205128205,7.0
29,5,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-0.3080908073282242,1.0,0.0
29,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1250000037252903,1.0,6.0
29,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.36123971773147584,1.0,7.0
29,6,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-0.3080908073282242,0.38461538461538464,0.0
29,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1250100037252903,0.38461538461538464,6.0
29,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13120567053556442,0.38461538461538464,10.0
29,7,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-0.3080908073282242,0.78125,0.0
29,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1250100037252903,0.78125,6.0
29,7,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.13121567053556443,0.78125,10.0
30,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.5368852615356445,0.10714285714285714,0.0
30,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.41803278028964996,0.10714285714285714,1.0
30,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4456035792827606,0.10714285714285714,2.0
30,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.5368852615356445,0.71875,0.0
30,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.41803278028964996,0.71875,1.0
30,2,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.44561357928276063,0.71875,2.0
30,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.5368852615356445,0.06382978723404255,0.0
30,3,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,-0.41804278028965,0.06382978723404255,1.0
30,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1250000037252903,0.06382978723404255,5.0
30,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.5368852615356445,0.3333333333333333,0.0
30,4,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,-0.41804278028965,0.3333333333333333,1.0
30,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1250100037252903,0.3333333333333333,5.0
30,5,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,-0.5368952615356445,0.1509433962264151,0.0
30,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7763819098472595,0.1509433962264151,8.0
30,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5402010083198547,0.1509433962264151,9.0
30,6,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,-0.5368952615356445,0.4344569288389513,0.0
30,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7763819098472595,0.4344569288389513,8.0
30,6,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5402110083198547,0.4344569288389513,9.0
30,7,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,-0.5368952615356445,0.898876404494382,0.0
30,7,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7763919098472595,0.898876404494382,8.0
30,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5588235557079315,0.898876404494382,12.0
30,8,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,-0.5368952615356445,0.7,0.0
30,8,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7763919098472595,0.7,8.0
30,8,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5588335557079315,0.7,12.0
31,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.07472246140241623,0.2222222222222222,0.0
31,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4359165281057358,0.2222222222222222,1.0
31,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1803278625011444,0.2222222222222222,2.0
31,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.07472246140241623,0.022727272727272728,0.0
31,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4359165281057358,0.022727272727272728,1.0
31,2,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.18033786250114442,0.022727272727272728,2.0
31,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.07472246140241623,0.5714285714285714,0.0
31,3,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.4359265281057358,0.5714285714285714,1.0
31,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.02284372318536043,0.5714285714285714,5.0
31,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.07472246140241623,0.28735632183908044,0.0
31,4,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.4359265281057358,0.28735632183908044,1.0
31,4,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-0.02285372318536043,0.28735632183908044,5.0
31,5,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-0.07473246140241623,0.06060606060606061,0.0
31,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4008941799402237,0.06060606060606061,8.0
31,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3800298124551773,0.06060606060606061,9.0
31,6,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-0.07473246140241623,0.2413793103448276,0.0
31,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4008941799402237,0.2413793103448276,8.0
31,6,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.3800398124551773,0.2413793103448276,9.0
31,7,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-0.07473246140241623,0.31413612565445026,0.0
31,7,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.4009041799402237,0.31413612565445026,8.0
31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1250000037252903,0.31413612565445026,12.0
31,8,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-0.07473246140241623,0.6972111553784861,0.0
31,8,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.4009041799402237,0.6972111553784861,8.0
31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1250100037252903,0.6972111553784861,12.0
32,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.2623825818300247,0.022222222222222223,0.0
32,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.391952320933342,0.022222222222222223,1.0
32,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1489361748099327,0.022222222222222223,2.0
32,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.2623825818300247,0.5,0.0
32,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.391952320933342,0.5,1.0
32,2,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.14894617480993272,0.5,2.0
32,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.2623825818300247,0.2396694214876033,0.0
32,3,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.391962320933342,0.2396694214876033,1.0
32,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15833333879709244,0.2396694214876033,5.0
32,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.2623825818300247,0.48249027237354086,0.0
32,4,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.391962320933342,0.48249027237354086,1.0
32,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.15834333879709245,0.48249027237354086,5.0
32,5,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-0.26239258183002473,1.0,0.0
32,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07500000298023224,1.0,8.0
32,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09090909361839294,1.0,9.0
32,6,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-0.26239258183002473,0.13793103448275862,0.0
32,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07500000298023224,0.13793103448275862,8.0
32,6,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.09091909361839294,0.13793103448275862,9.0
32,7,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-0.26239258183002473,0.43902439024390244,0.0
32,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.07501000298023223,0.43902439024390244,8.0
32,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2373737394809723,0.43902439024390244,12.0
32,8,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-0.26239258183002473,0.7636363636363637,0.0
32,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.07501000298023223,0.7636363636363637,8.0
32,8,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.2373837394809723,0.7636363636363637,12.0
33,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6407034993171692,0.07172995780590717,0.0
33,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20588235557079315,0.07172995780590717,1.0
33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1250000037252903,0.07172995780590717,2.0
33,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6407034993171692,0.3076923076923077,0.0
33,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20588235557079315,0.3076923076923077,1.0
33,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1250100037252903,0.3076923076923077,2.0
33,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6407034993171692,0.1016949152542373,0.0
33,3,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20589235557079316,0.1016949152542373,1.0
33,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.48492462933063507,0.1016949152542373,5.0
33,4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6407034993171692,0.39285714285714285,0.0
33,4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20589235557079316,0.39285714285714285,1.0
33,4,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.4849346293306351,0.39285714285714285,5.0
33,5,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.6407134993171691,0.37333333333333335,0.0
33,5,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8366834223270416,0.37333333333333335,8.0
33,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10055508092045784,0.37333333333333335,9.0
33,6,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.6407134993171691,0.6890756302521008,0.0
33,6,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8366834223270416,0.6890756302521008,8.0
33,6,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.10056508092045784,0.6890756302521008,9.0
33,7,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.6407134993171691,0.7843137254901961,0.0
33,7,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.8366934223270416,0.7843137254901961,8.0
33,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32828283309936523,0.7843137254901961,12.0
33,8,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.6407134993171691,1.0,0.0
33,8,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.8366934223270416,1.0,8.0
33,8,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.32829283309936524,1.0,12.0
34,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.32828283309936523,0.24301075268817204,0.0
34,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38235294818878174,0.24301075268817204,1.0
34,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.527777761220932,0.24301075268817204,2.0
34,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.32828283309936523,1.0,0.0
34,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38235294818878174,1.0,1.0
34,2,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.527787761220932,1.0,2.0
34,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.32828283309936523,0.3972602739726027,0.0
34,3,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38236294818878175,0.3972602739726027,1.0
34,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688442200422287,0.3972602739726027,5.0
34,4,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.32828283309936523,0.8974358974358975,0.0
34,4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38236294818878175,0.8974358974358975,1.0
34,4,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6884522004222869,0.8974358974358975,5.0
34,5,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-0.32829283309936524,0.5,0.0
34,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6381909549236298,0.5,8.0
34,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02186761237680912,0.5,9.0
34,6,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-0.32829283309936524,0.19402985074626866,0.0
34,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6381909549236298,0.19402985074626866,8.0
34,6,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.02187761237680912,0.19402985074626866,9.0
34,7,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-0.32829283309936524,0.6086956521739131,0.0
34,7,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6382009549236297,0.6086956521739131,8.0
34,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2734842002391815,0.6086956521739131,12.0
34,8,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,-0.32829283309936524,1.0,0.0
34,8,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6382009549236297,1.0,8.0
34,8,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.27349420023918153,1.0,12.0
35,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.14834515005350113,0.27017543859649124,0.0
35,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.04314420744776726,0.27017543859649124,1.0
35,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38235294818878174,0.27017543859649124,2.0
35,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.14834515005350113,0.4782608695652174,0.0
35,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.04314420744776726,0.4782608695652174,1.0
35,2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38236294818878175,0.4782608695652174,2.0
35,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.14834515005350113,0.05454545454545454,0.0
35,3,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.04315420744776726,0.05454545454545454,1.0
35,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09166666865348816,0.05454545454545454,5.0
